worker2_stage1-1    | [Stage1 Group 2] Starting, next stage: 172.32.0.14:13002, server: 172.32.0.10:12345
parameter_server-1  | [Parameter Server] Request #27 (OUTPUT) processed in 1.072ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #28)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 3.793ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 13.173ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 3.453ms
parameter_server-1  | [Parameter Server] Request #28 (HIDDEN) processed in 23.533ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #29)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.011ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.176ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.194ms
parameter_server-1  | [Parameter Server] Request #29 (OUTPUT) processed in 0.505ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #30)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 2.797ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 17.598ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 2.826ms
parameter_server-1  | [Parameter Server] Request #30 (HIDDEN) processed in 24.967ms
parameter_server-1  | [Parameter Server] === Processed 30 total requests ===
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #31)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.085ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.142ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.179ms
parameter_server-1  | [Parameter Server] Request #31 (OUTPUT) processed in 0.583ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage2-1    | [Stage2 Group 1] Syncing after 8000 images (sync #8), avg_loss=0.137905
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 101369000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 9345000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 978948000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 8000 images
parameter_server-1  | [Parameter Server] Worker connected (request #32)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 2.902ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 18.449ms
worker1_stage1-1    | [Stage1 Group 1] Syncing after 8000 images (sync #8)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 2656064000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 3890082000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 28241299000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 8000 images
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 4.096ms
parameter_server-1  | [Parameter Server] Request #32 (HIDDEN) processed in 27.735ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #33)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.011ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.185ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.168ms
parameter_server-1  | [Parameter Server] Request #33 (OUTPUT) processed in 0.573ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage2-1    | [Stage2 Group 2] Syncing after 9000 images (sync #9), avg_loss=0.194270
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 61466000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 49196000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 791614000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 9000 images
parameter_server-1  | [Parameter Server] Worker connected (request #34)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 5.325ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 15.203ms
worker2_stage1-1    | [Stage1 Group 2] Syncing after 9000 images (sync #9)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 4732800000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 3461779000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 26561068000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 9000 images
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 3.614ms
parameter_server-1  | [Parameter Server] Request #34 (HIDDEN) processed in 26.147ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #35)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.249ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.162ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.133ms
parameter_server-1  | [Parameter Server] Request #35 (OUTPUT) processed in 0.934ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #36)
worker1_stage2-1    | [Stage2 Group 1] Syncing after 9000 images (sync #9), avg_loss=0.199556
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 185527000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 12898000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 15847386000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 9000 images
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 3.015ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 12.495ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 2.382ms
parameter_server-1  | [Parameter Server] Request #36 (HIDDEN) processed in 21.347ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage1-1    | [Stage1 Group 1] Syncing after 9000 images (sync #9)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 2847717000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 3039381000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 22413510000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 9000 images
parameter_server-1  | [Parameter Server] Worker connected (request #37)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.185ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.252ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.289ms
parameter_server-1  | [Parameter Server] Request #37 (OUTPUT) processed in 0.957ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage2-1    | [Stage2 Group 2] Syncing after 10000 images (sync #10), avg_loss=0.214968
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 212454000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 165587000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 1283938000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 10000 images
parameter_server-1  | [Parameter Server] Worker connected (request #38)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 4.758ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 26.454ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 5.967ms
parameter_server-1  | [Parameter Server] Request #38 (HIDDEN) processed in 40.205ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage1-1    | [Stage1 Group 2] Syncing after 10000 images (sync #10)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 4516071000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 7540645000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 42324109000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 10000 images
parameter_server-1  | [Parameter Server] Worker connected (request #39)
worker1_stage2-1    | [Stage2 Group 1] Syncing after 10000 images (sync #10), avg_loss=0.213875
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.116ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.178ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.223ms
parameter_server-1  | [Parameter Server] Request #39 (OUTPUT) processed in 0.729ms
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 149921000.000ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 157298000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 1051076000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 10000 images
parameter_server-1  | [Parameter Server] Worker connected (request #40)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 2.556ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 36.590ms
worker1_stage1-1    | [Stage1 Group 1] Syncing after 10000 images (sync #10)
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 23.613ms
parameter_server-1  | [Parameter Server] Request #40 (HIDDEN) processed in 65.322ms
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 7490850000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 21299558000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 70756439000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 10000 images
parameter_server-1  | [Parameter Server] === Processed 40 total requests ===
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #41)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.012ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.203ms
worker2_stage2-1    | [Stage2 Group 2] Syncing after 11000 images (sync #11), avg_loss=0.224371
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 53663000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 158178000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 894841000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 11000 images
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.240ms
parameter_server-1  | [Parameter Server] Request #41 (OUTPUT) processed in 0.656ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #42)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 2.512ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 11.809ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 11.892ms
parameter_server-1  | [Parameter Server] Request #42 (HIDDEN) processed in 28.378ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage1-1    | [Stage1 Group 2] Syncing after 11000 images (sync #11)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 2020883000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 12122161000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 29385425000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 11000 images
parameter_server-1  | [Parameter Server] Worker connected (request #43)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.339ms
worker1_stage2-1    | [Stage2 Group 1] Syncing after 11000 images (sync #11), avg_loss=0.229128
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 317005000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 125150000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 2240597000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 11000 images
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 1.097ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.345ms
parameter_server-1  | [Parameter Server] Request #43 (OUTPUT) processed in 2.034ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #44)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 14.905ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 23.701ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 2.467ms
parameter_server-1  | [Parameter Server] Request #44 (HIDDEN) processed in 44.198ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage1-1    | [Stage1 Group 1] Syncing after 11000 images (sync #11)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 15590841000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 4515326000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 47196433000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 11000 images
parameter_server-1  | [Parameter Server] Worker connected (request #45)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.084ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.356ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.277ms
parameter_server-1  | [Parameter Server] Request #45 (OUTPUT) processed in 0.958ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage2-1    | [Stage2 Group 2] Syncing after 12000 images (sync #12), avg_loss=0.225161
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 66151000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 559486000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 1789377000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 12000 images
parameter_server-1  | [Parameter Server] Worker connected (request #46)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 11.119ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 17.989ms
worker2_stage1-1    | [Stage1 Group 2] Syncing after 12000 images (sync #12)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 8358563000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 5005066000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 38344066000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 12000 images
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 5.039ms
parameter_server-1  | [Parameter Server] Request #46 (HIDDEN) processed in 37.722ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #47)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.376ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.180ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.214ms
parameter_server-1  | [Parameter Server] Request #47 (OUTPUT) processed in 1.117ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage2-1    | [Stage2 Group 1] Syncing after 12000 images (sync #12), avg_loss=0.233305
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 173628000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 12953000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 2142365000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 12000 images
parameter_server-1  | [Parameter Server] Worker connected (request #48)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 8.739ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 16.245ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 14.348ms
parameter_server-1  | [Parameter Server] Request #48 (HIDDEN) processed in 47.228ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage1-1    | [Stage1 Group 1] Syncing after 12000 images (sync #12)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 8758423000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 8963230000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 50128536000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 12000 images
parameter_server-1  | [Parameter Server] Worker connected (request #49)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.204ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.189ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.279ms
worker2_stage2-1    | [Stage2 Group 2] Syncing after 13000 images (sync #13), avg_loss=0.234552
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 222106000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 232147000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 1258874000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 13000 images
parameter_server-1  | [Parameter Server] Request #49 (OUTPUT) processed in 0.904ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #50)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 3.138ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 49.644ms
worker2_stage1-1    | [Stage1 Group 2] Syncing after 13000 images (sync #13)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 14647218000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 2321472000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 86524877000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 13000 images
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 2.410ms
parameter_server-1  | [Parameter Server] Request #50 (HIDDEN) processed in 71.092ms
parameter_server-1  | [Parameter Server] === Processed 50 total requests ===
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage2-1    | [Stage2 Group 1] Syncing after 13000 images (sync #13), avg_loss=0.234873
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 142238000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 62144000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 1121155000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 13000 images
parameter_server-1  | [Parameter Server] Worker connected (request #51)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.122ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.214ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.224ms
parameter_server-1  | [Parameter Server] Request #51 (OUTPUT) processed in 0.870ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #52)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 3.361ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 60.854ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 1.839ms
parameter_server-1  | [Parameter Server] Request #52 (HIDDEN) processed in 68.740ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage1-1    | [Stage1 Group 1] Syncing after 13000 images (sync #13)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 5453931000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 1944731000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 72903056000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 13000 images
parameter_server-1  | [Parameter Server] Worker connected (request #53)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.211ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.196ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.357ms
parameter_server-1  | [Parameter Server] Request #53 (OUTPUT) processed in 1.078ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage2-1    | [Stage2 Group 2] Syncing after 14000 images (sync #14), avg_loss=0.237681
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 215903000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 463078000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 1623254000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 14000 images
parameter_server-1  | [Parameter Server] Worker connected (request #54)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 6.650ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 18.087ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 6.157ms
parameter_server-1  | [Parameter Server] Request #54 (HIDDEN) processed in 33.977ms
worker2_stage1-1    | [Stage1 Group 2] Syncing after 14000 images (sync #14)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 17527499000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 6555366000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 49799912000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 14000 images
parameter_server-1  | [Parameter Server] Waiting for worker connection...
parameter_server-1  | [Parameter Server] Worker connected (request #55)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.020ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.174ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 1 in 0.191ms
parameter_server-1  | [Parameter Server] Request #55 (OUTPUT) processed in 0.523ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage2-1    | [Stage2 Group 1] Syncing after 14000 images (sync #14), avg_loss=0.236796
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 104242000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 113984000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 886104000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
worker1_stage2-1    | [Stage2 Group 1] Processed 14000 images
parameter_server-1  | [Parameter Server] Worker connected (request #56)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 1 in 2.315ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 16.981ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 1 in 7.044ms
parameter_server-1  | [Parameter Server] Request #56 (HIDDEN) processed in 30.219ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker1_stage1-1    | [Stage1 Group 1] Syncing after 14000 images (sync #14)
worker1_stage1-1    | [Worker 1] Sent 235200 HIDDEN weights in 3823270000.000ms
worker1_stage1-1    | [Worker 1] Received 235200 HIDDEN center weights in 6782922000.000ms
worker1_stage1-1    | [Worker 1] HIDDEN sync completed in 30429906000.000ms
worker1_stage1-1    | [Stage1 Group 1] Successfully synced weights
worker1_stage1-1    | [Stage1 Group 1] Processed 14000 images
parameter_server-1  | [Parameter Server] Worker connected (request #57)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 2 in 0.013ms
parameter_server-1  | [Parameter Server] Updated OUTPUT elastic center in 0.186ms
parameter_server-1  | [Parameter Server] Sent 3000 OUTPUT center weights to worker 2 in 0.181ms
parameter_server-1  | [Parameter Server] Request #57 (OUTPUT) processed in 0.584ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage2-1    | [Stage2 Group 2] Syncing after 15000 images (sync #15), avg_loss=0.239176
worker2_stage2-1    | [Worker 2] Sent 3000 OUTPUT weights in 78896000.000ms
worker2_stage2-1    | [Worker 2] Received 3000 OUTPUT center weights in 12674000.000ms
worker2_stage2-1    | [Worker 2] OUTPUT sync completed in 1221052000.000ms
worker2_stage2-1    | [Stage2 Group 2] Successfully synced weights
worker2_stage2-1    | [Stage2 Group 2] Processed 15000 images
parameter_server-1  | [Parameter Server] Worker connected (request #58)
parameter_server-1  | [Parameter Server] Received 235200 HIDDEN weights from worker 2 in 2.642ms
parameter_server-1  | [Parameter Server] Updated HIDDEN elastic center in 23.353ms
parameter_server-1  | [Parameter Server] Sent 235200 HIDDEN center weights to worker 2 in 6.375ms
parameter_server-1  | [Parameter Server] Request #58 (HIDDEN) processed in 35.042ms
parameter_server-1  | [Parameter Server] Waiting for worker connection...
worker2_stage1-1    | [Stage1 Group 2] Syncing after 15000 images (sync #15)
worker2_stage1-1    | [Worker 2] Sent 235200 HIDDEN weights in 2245103000.000ms
worker2_stage1-1    | [Worker 2] Received 235200 HIDDEN center weights in 5641647000.000ms
worker2_stage1-1    | [Worker 2] HIDDEN sync completed in 35280108000.000ms
worker2_stage1-1    | [Stage1 Group 2] Successfully synced weights
worker2_stage1-1    | [Stage1 Group 2] Processed 15000 images
parameter_server-1  | [Parameter Server] Worker connected (request #59)
parameter_server-1  | [Parameter Server] Received 3000 OUTPUT weights from worker 1 in 0.223ms
worker1_stage2-1    | [Stage2 Group 1] Syncing after 15000 images (sync #15), avg_loss=0.237664
worker1_stage2-1    | [Worker 1] Sent 3000 OUTPUT weights in 245166000.000ms
worker1_stage2-1    | [Worker 1] Received 3000 OUTPUT center weights in 14924000.000ms
worker1_stage2-1    | [Worker 1] OUTPUT sync completed in 1192515000.000ms
worker1_stage2-1    | [Stage2 Group 1] Successfully synced weights
